STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,5/27/1987,0.3,",,I",19.9,"H,,S",,,18.8,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,5/28/1987,0,",,I",19.2,"H,,S",,,15.8,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,5/29/1987,1,",,I",21.7,"H,,S",,,18.8,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,5/30/1987,0,",,I",21.3,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,5/31/1987,,,20.7,"H,,S",,,17,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,6/1/1987,0,",,I",21,"H,,S",26,",,I",19.4,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,6/2/1987,,,19.3,"H,,S",22.2,",,I",15.2,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,6/3/1987,0,",,I",17.3,"H,,S",21.8,",,I",13.5,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,6/4/1987,0,",,I",21.1,"H,,S",,,19.5,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,6/5/1987,0,",,I",22.4,"H,,S",23.2,",,I",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,6/6/1987,,,22.6,"H,,S",,,22,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,6/7/1987,2,",,I",21.3,"H,,S",24.2,",,I",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,6/8/1987,0,",,I",18.4,"H,,S",,,16.6,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,6/9/1987,,,16.7,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,6/10/1987,20.1,",,I",14.1,"H,,S",17,",,I",11.6,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,6/11/1987,29,",,I",16.8,"H,,S",,,14.6,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,6/12/1987,31,",,I",18.2,"H,,S",,,16,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,6/13/1987,25.9,",,I",18.7,"H,,S",,,15.2,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,6/14/1987,35.1,",,I",21,"H,,S",,,19,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,6/15/1987,0,",,I",21,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,6/16/1987,27.9,",,I",20.9,"H,,S",,,19,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,6/17/1987,0,",,I",19.9,"H,,S",,,18.6,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,6/18/1987,,,21,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,6/19/1987,0.3,",,I",21.4,"H,,S",23,",,I",20.8,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,6/20/1987,7.9,",,I",20.9,"H,,S",22.9,",,I",18.8,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,6/21/1987,16,",,I",19.8,"H,,S",22.4,",,I",18,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,6/22/1987,43.9,",,I",18.7,"H,,S",,,16.5,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,6/23/1987,7.1,",,I",19.3,"H,,S",21.4,",,I",17.2,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,6/24/1987,6.1,",,I",18.1,"H,,S",21.4,",,I",15.2,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,6/25/1987,0,",,I",17.9,"H,,S",,,14.7,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,6/26/1987,0,",,I",17.1,"H,,S",19.8,",,I",14.4,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,6/27/1987,0,",,I",17.2,"H,,S",,,14.6,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,6/28/1987,0,",,I",17.4,"H,,S",20.4,",,I",14.4,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,6/29/1987,0.5,",,I",18.1,"H,,S",21.2,",,I",16.4,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,6/30/1987,0,",,I",19.2,"H,,S",22.2,",,I",16.2,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/1/1987,,,18.7,"H,,S",22.5,",,I",14.7,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/2/1987,0.5,",,I",19.8,"H,,S",,,16.9,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/3/1987,0,",,I",20.6,"H,,S",22.6,",,I",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/4/1987,1,",,I",19.1,"H,,S",22.1,",,I",15,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/5/1987,0,",,I",17.7,"H,,S",20.8,",,I",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/6/1987,0.5,",,I",19.3,"H,,S",,,17.8,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/7/1987,4.1,",,I",19.7,"H,,S",,,16.2,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/8/1987,0,",,I",18.7,"H,,S",,,17.4,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/9/1987,7.1,",,I",17.2,"H,,S",,,14.8,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/10/1987,0,",,I",18.5,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/11/1987,,,17.5,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/12/1987,3,",,I",15.9,"H,,S",19.2,",,I",13.2,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/13/1987,1,",,I",14.8,"H,,S",,,12.6,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/14/1987,0.3,",,I",15.6,"H,,S",,,12.8,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/16/1987,5.1,",,I",18.4,"H,,S",,,15.4,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/17/1987,0,",,I",16.9,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/18/1987,0,",,I",15.1,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/19/1987,0.3,",,I",17.2,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/20/1987,,,20.6,"H,,S",,,19.8,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/21/1987,0,",,I",20.8,"H,,S",22.9,",,I",20,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/22/1987,0,",,I",20.8,"H,,S",22.4,",,I",20,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/24/1987,0.3,",,I",20.1,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/25/1987,2,",,I",19.7,"H,,S",22.8,",,I",18,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/26/1987,0,",,I",19.1,"H,,S",,,16.4,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/27/1987,,,20.3,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/28/1987,7.1,",,I",17.3,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/29/1987,23.9,",,I",15.7,"H,,S",17.8,",,I",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/30/1987,0,",,I",16.4,"H,,S",18.4,",,I",14,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,7/31/1987,,,17.4,"H,,S",,,15.8,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/1/1987,,,17.1,"H,,S",19.5,",,I",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/2/1987,,,19.2,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/3/1987,0,",,I",19.6,"H,,S",,,17,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/4/1987,0,",,I",19.8,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/5/1987,0,",,I",18,"H,,S",20.4,",,I",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/6/1987,,,16.7,"H,,S",19.4,",,I",15.2,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/7/1987,,,17.4,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/8/1987,,,16.3,"H,,S",19.9,",,I",13.6,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/9/1987,4.1,",,I",16.2,"H,,S",18.5,",,I",11.7,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/10/1987,9.9,",,I",19.4,"H,,S",,,18.2,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/11/1987,5.1,",,I",19.7,"H,,S",21.5,",,I",18.4,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/12/1987,53.1,",,I",20.2,"H,,S",,,18.4,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/13/1987,0,",,I",19.1,"H,,S",,,15.8,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/14/1987,5.1,",,I",19.1,"H,,S",21.8,",,I",16.9,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/15/1987,0.3,",,I",18.2,"H,,S",,,16.2,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/16/1987,0,",,I",15.9,"H,,S",,,11.2,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/17/1987,0.3,",,I",20.2,"H,,S",21.2,",,I",19,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/18/1987,39.9,",,I",18.8,"H,,S",,,17.4,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/19/1987,0,",,I",17.9,"H,,S",,,16,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/20/1987,,,16.5,"H,,S",,,15,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/21/1987,0,",,I",15.4,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/22/1987,,,18.6,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/23/1987,1,",,I",18.9,"H,,S",,,16.8,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/24/1987,3,",,I",18.2,"H,,S",22.4,",,I",15.5,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/25/1987,0,",,I",16.4,"H,,S",19.6,",,I",14.4,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/26/1987,,,15.7,"H,,S",,,11.2,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/27/1987,,,14.9,"H,,S",,,11.1,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/28/1987,,,16.9,"H,,S",19.3,",,I",14.6,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/29/1987,0,",,I",17.2,"H,,S",,,15.9,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/30/1987,,,16.7,"H,,S",19.3,",,I",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/31/1987,0,",,I",17.6,"H,,S",19,",,I",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/1/1987,0,",,I",17.7,"H,,S",,,16,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/2/1987,1,",,I",17.5,"H,,S",,,14.2,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/3/1987,0,",,I",18.7,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/4/1987,0,",,I",16.9,"H,,S",21.7,",,I",14,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/5/1987,0,",,I",16.7,"H,,S",21.4,",,I",12.4,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/6/1987,0,",,I",16.7,"H,,S",21,",,I",12.6,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/7/1987,,,17.8,"H,,S",,,14.9,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/8/1987,0,",,I",18.1,"H,,S",22.6,",,I",15.4,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/9/1987,,,19.9,"H,,S",22.6,",,I",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/10/1987,0.5,",,I",19.7,"H,,S",,,18,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/11/1987,0,",,I",19.6,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/12/1987,0,",,I",18.9,"H,,S",22.5,",,I",16.2,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/13/1987,0,",,I",21,"H,,S",,,19,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/14/1987,0,",,I",19.9,"H,,S",,,19.4,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/15/1987,0,",,I",19.3,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/16/1987,1,",,I",19.7,"H,,S",,,15.6,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/17/1987,0,",,I",17.9,"H,,S",20.2,",,I",16,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/18/1987,0,",,I",17.4,"H,,S",21,",,I",14.4,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/19/1987,,,15.9,"H,,S",,,11.6,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/20/1987,0,",,I",18.6,"H,,S",,,11.9,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/21/1987,26.9,",,I",17.4,"H,,S",,,11.9,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/22/1987,1,",,I",16.1,"H,,S",19.8,",,I",14.3,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/23/1987,0,",,I",15.4,"H,,S",18.2,",,I",13.8,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/24/1987,0,",,I",16.7,"H,,S",,,11.4,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/26/1987,0,",,I",17.4,"H,,S",20.3,",,I",14,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/27/1987,0,",,I",17.2,"H,,S",20.3,",,I",10.8,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/28/1987,0,",,I",19.8,"H,,S",,,18.4,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/29/1987,0.5,",,I",20.2,"H,,S",21.8,",,I",20,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/30/1987,1,",,I",19,"H,,S",22.2,",,I",16.8,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/1/1987,0,",,I",17.3,"H,,S",,,13.6,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/2/1987,,,17.6,"H,,S",20.6,",,I",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/3/1987,,,16.7,"H,,S",,,14.2,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/4/1987,,,17.1,"H,,S",,,14,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/5/1987,1,",,I",15.9,"H,,S",19.8,",,I",13.4,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/6/1987,0,",,I",15.8,"H,,S",19,",,I",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/7/1987,0.5,",,I",16.8,"H,,S",19.5,",,I",13.9,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/8/1987,0,",,I",17.4,"H,,S",,,14.6,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/9/1987,1,",,I",17.4,"H,,S",20.1,",,I",14.9,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/10/1987,0,",,I",16.8,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/11/1987,,,19.1,"H,,S",,,15.6,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/12/1987,0,",,I",19.3,"H,,S",22.2,",,I",16.5,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/13/1987,3,",,I",19.4,"H,,S",22,",,I",17.9,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/14/1987,,,20.5,"H,,S",,,17.4,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/15/1987,3,",,I",20,"H,,S",23.2,",,I",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/16/1987,0,",,I",20.8,"H,,S",23.6,",,I",13.4,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/17/1987,0,",,I",21.1,"H,,S",24.2,",,I",18.3,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/18/1987,,,20.9,"H,,S",23.8,",,I",19.6,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/19/1987,2,",,I",20.2,"H,,S",,,18.4,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/20/1987,6.1,",,I",19.7,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/21/1987,0,",,I",20.3,"H,,S",23.3,",,I",16.2,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/22/1987,2,",,I",20,"H,,S",23.4,",,I",17.5,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/23/1987,0,",,I",19.2,"H,,S",23,",,I",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/24/1987,,,18.7,"H,,S",23.4,",,I",15.2,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/25/1987,,,20.6,"H,,S",23.8,",,I",16.8,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/26/1987,,,20.8,"H,,S",24.4,",,I",17.4,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/27/1987,,,21.7,"H,,S",24.1,",,I",20.2,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/28/1987,1,",,I",19.6,"H,,S",24.4,",,I",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/29/1987,0,",,I",18.6,"H,,S",21.2,",,I",17,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/30/1987,5.1,",,I",18.3,"H,,S",21.4,",,I",17.4,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/31/1987,0.8,",,I",19,"H,,S",,,16.6,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/1/1987,0,",,I",19.5,"H,,S",,,15.1,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/2/1987,,,19.8,"H,,S",24,",,I",15.8,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/3/1987,0,",,I",19.5,"H,,S",24.1,",,I",15.4,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/4/1987,,,21.5,"H,,S",23.4,",,I",20,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/5/1987,0,",,I",21.9,"H,,S",24.9,",,I",19.6,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/6/1987,0,",,I",22.1,"H,,S",25.8,",,I",19.4,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/7/1987,0,",,I",20.9,"H,,S",25.1,",,I",17.9,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/8/1987,0,",,I",21.3,"H,,S",25.2,",,I",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/9/1987,,,21.2,"H,,S",24.8,",,I",17.4,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/10/1987,,,22.4,"H,,S",24.5,",,I",20.7,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/11/1987,6.1,",,I",21.9,"H,,S",24.8,",,I",19.6,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/12/1987,0,",,I",21.8,"H,,S",25.1,",,I",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/13/1987,0,",,I",21.8,"H,,S",25.1,",,I",18.9,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/14/1987,2,",,I",21.9,"H,,S",24.9,",,I",20.8,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/15/1987,6.1,",,I",19.1,"H,,S",26,",,I",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/16/1987,0,",,I",17.8,"H,,S",21.6,",,I",15.8,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/17/1987,0,",,I",19.1,"H,,S",,,15.4,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/18/1987,0,",,I",19.6,"H,,S",,,16.8,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/19/1987,0,",,I",20.1,"H,,S",22.8,",,I",18.2,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/20/1987,0,",,I",20.2,"H,,S",23.4,",,I",14.8,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/21/1987,0,",,I",19.3,"H,,S",,,15.2,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/22/1987,0.3,",,I",20.5,"H,,S",,,17.6,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/23/1987,5.1,",,I",21.1,"H,,S",24.6,",,I",16.4,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/24/1987,0.5,",,I",21.1,"H,,S",25.2,",,I",17.7,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/25/1987,0,",,I",21.5,"H,,S",25.1,",,I",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/26/1987,0,",,I",21.5,"H,,S",25.3,",,I",18.2,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/27/1987,0,",,I",22.4,"H,,S",25.2,",,I",19.9,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/28/1987,0,",,I",22,"H,,S",25.4,",,I",19,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/29/1987,,,19.7,"H,,S",25.4,",,I",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/30/1987,0,",,I",19.7,"H,,S",26,",,I",15.4,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/1/1987,,,20,"H,,S",,,15.7,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/2/1987,0,",,I",21.7,"H,,S",,,18.8,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/3/1987,,,22.9,"H,,S",,,18.5,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/4/1987,,,22.1,"H,,S",26.5,",,I",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/5/1987,,,22.1,"H,,S",,,18.4,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/6/1987,1,",,I",23.1,"H,,S",27.8,",,I",20,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/7/1987,7.9,",,I",22.7,"H,,S",26.9,",,I",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/8/1987,1,",,I",23.1,"H,,S",26.4,",,I",19.6,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/9/1987,0,",,I",22.8,"H,,S",26.6,",,I",20.5,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/10/1987,3,",,I",22.1,"H,,S",25.7,",,I",19,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/11/1987,3,",,I",22.4,"H,,S",26,",,I",19.9,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/12/1987,4.1,",,I",21.9,"H,,S",25.5,",,I",19.6,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/13/1987,3,",,I",22.7,"H,,S",25.8,",,I",20.4,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/14/1987,3,",,I",21.6,"H,,S",,,18.6,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/15/1987,6.1,",,I",23.3,"H,,S",,,19.6,",,I"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/16/1987,0.3,",,I",22.1,"H,,S",,,19.8,",,I"
